"a1","a2","a3","a4","a5","a6","a7","a8","Class"
0.456652108579874,-0.0326164220459759,0.466917582787573,0.644257175270468,-0.918213066644967,-0.620582578703761,0.0689133843407035,0.404035737272352,"TRUE"
0.233946710824966,-0.0357611645013094,-0.146463485900313,-0.616896257270128,-0.286702632904053,0.38671315414831,-0.16966712847352,-0.195816058665514,"TRUE"
-0.845528923440725,0.468872675206512,-0.368020802736282,-0.694359075278044,0.0168819124810398,0.618399939034134,0.461740341037512,-0.632118940819055,"TRUE"
0.686385711189359,0.0806673811748624,-0.448215956799686,0.072147062048316,0.348773116245866,0.0339738135226071,0.20844222093001,0.158713784534484,"FALSE"
0.425558807328343,-0.52885420108214,0.842390139587224,-0.466498306486756,0.265760132111609,-0.429846229963005,-0.675159379839897,0.835020627826452,"TRUE"
-0.0569523316808045,-0.311970231123269,-0.489981557242572,0.315308630466461,-0.902782157529145,0.202768141869456,0.257622817996889,0.391215062700212,"FALSE"
-0.311734697781503,0.692445442080498,-0.168594333343208,-0.603846648707986,-0.0422802101820707,-0.764786138664931,0.637529071886092,0.284010525792837,"TRUE"
0.981412143446505,0.849722254090011,-0.356307151727378,-0.0655566095374525,-0.367442421615124,0.0582202803343534,0.414161182940006,0.00949119403958321,"FALSE"
-0.0191291971132159,0.0983853628858924,-0.738936953712255,0.675008978694677,-0.631899063941091,-0.261319507379085,0.798031289596111,-0.876697246916592,"TRUE"
-0.310978781897575,-0.700437911786139,-0.421608231496066,0.185056182555854,0.671367327682674,-0.616225629579276,0.732977185864002,0.413432164117694,"FALSE"
0.392965328413993,0.8482063007541,0.984067915473133,0.047781097702682,0.383079519961029,-0.801830965094268,-0.420116398949176,-0.965359873604029,"FALSE"
-0.875426994170994,-0.3691396987997,0.496872902847826,0.312847762834281,-0.319056038279086,-0.940449685789645,0.458891682792455,0.970866456627846,"FALSE"
0.612709218636155,0.861349866259843,-0.292378630489111,0.917338598519564,0.846795244608074,0.601281530689448,-0.634389007464051,0.379086946137249,"FALSE"
0.0130361490882933,-0.136919267941266,0.729407306294888,-0.566913240589201,0.371846352238208,-0.755330190993845,0.3793605864048,-0.828890125732869,"TRUE"
-0.703623329289258,0.17248108657077,-0.99996122578159,-0.844496227800846,0.792387049645185,0.853260973468423,-0.936103436630219,-0.85422063851729,"TRUE"
-0.882019361481071,-0.223610274959356,-0.490243311040103,0.192366083618253,-0.815408317372203,0.955981869250536,-0.530847365967929,-0.861019403208047,"FALSE"
-0.49143655365333,0.0819715829566121,0.585484171751887,-0.865434443578124,0.827938114758581,0.0614248947240412,0.493051159195602,0.955026752315462,"TRUE"
-0.33920333487913,-0.276784909889102,-0.49980884976685,0.980853859800845,-0.657955726142973,0.675275894347578,0.732501781079918,-0.993607440032065,"FALSE"
0.0368324643932283,-0.724478944204748,0.522267893422395,-0.83597277617082,0.149745447095484,-0.622039007954299,0.0132449604570866,0.338691656477749,"TRUE"
0.411026217509061,0.310550448484719,0.485314590390772,-0.376440804917365,-0.69642086327076,-0.475408060010523,0.205631304997951,0.134518480859697,"FALSE"
-0.467402054928243,-0.027916643768549,-0.331167566590011,0.309655268676579,0.840487529989332,-0.706000852864236,-0.528927652165294,0.625318079721183,"FALSE"
0.424331628251821,-0.291438419837505,-0.0470477491617203,0.185301065910608,-0.126836359500885,-0.963114525657147,-0.805751397274435,0.232491062022746,"TRUE"
-0.935945269651711,0.682327155489475,-0.789860419463366,0.655563019681722,-0.441512795165181,-0.353041611146182,0.0540382843464613,0.523004892282188,"TRUE"
-0.300065907649696,-0.685123495291919,-0.957456267438829,0.990798573475331,-0.998244079295546,-0.132703443057835,0.780769960023463,0.370862565468997,"FALSE"
0.978005252312869,0.90814595296979,-0.26397974556312,-0.653802986256778,0.438676807098091,-0.807756093330681,0.242441764567047,-0.0471282191574574,"FALSE"
0.933882349170744,0.318157870788127,0.35918585723266,-0.131146942265332,0.732923446688801,0.360444703139365,0.184946464374661,-0.64503071969375,"FALSE"
-0.452400337904692,-0.168533021584153,0.87435686448589,0.692036885768175,0.91934035718441,-0.742900322657079,0.843863516580313,-0.757372454740107,"FALSE"
0.605570040643215,-0.289368479512632,-0.290232222992927,-0.897788573522121,-0.116439817938954,-0.0822572452016175,-0.736940027680248,-0.567871017381549,"TRUE"
-0.829738358967006,0.119034110568464,-0.933768103830516,0.818456999026239,-0.112018146086484,-0.698274131398648,0.63204933796078,-0.608348356094211,"TRUE"
-0.280862774234265,0.995786803308874,0.444632329978049,-0.688691611401737,0.694115254562348,0.0591951818205416,0.303267886396497,-0.0133651308715343,"TRUE"
-0.562598740216345,-0.364398544188589,0.307310950011015,0.944566946011037,0.580654114484787,0.979496087878942,-0.161477540619671,0.914926585741341,"FALSE"
-0.977981629315764,0.954371843021363,0.868074162397534,0.032068245112896,0.615288817789406,-0.255784845445305,0.971348699647933,0.101628216914833,"TRUE"
0.672435636166483,-0.718577770050615,-0.0137466555461287,0.707042154856026,-0.351614243350923,-0.492022352758795,-0.340845375321805,0.639462821185589,"TRUE"
-0.248047558125108,0.231253093108535,0.194961889646947,-0.437889840453863,-0.285741692408919,0.986403896473348,0.587450963445008,-0.706754793412983,"TRUE"
-0.35836291546002,0.236008575186133,-0.532806198578328,0.485408600885421,0.995733556803316,0.1152269160375,0.679993692785501,-0.171744976192713,"TRUE"
0.183512165676802,-0.0877279597334564,0.892216628883034,-0.966852714773268,-0.49106166139245,0.192055566702038,0.692957827355713,-0.409935221541673,"TRUE"
0.536983894649893,0.892031222116202,-0.21276747668162,-0.461032133549452,0.738706929143518,-0.2684560068883,0.146787124220282,-0.229703675489873,"FALSE"
0.928276918362826,-0.94502824312076,0.194179499987513,0.360161392018199,-0.0537781277671456,-0.411575069651008,0.47840482974425,-0.100869392510504,"TRUE"
0.138306238688529,-0.604707262478769,0.0669390265829861,0.942374999634922,0.38466602191329,0.502686137333512,0.330756699666381,0.75660301791504,"TRUE"
-0.212495558895171,0.183618530631065,-0.603764195926487,-0.239355113822967,0.0172692304477096,-0.966181511059403,-0.0830526556819677,0.777234981767833,"TRUE"
-0.966407267376781,-0.257231966592371,0.892987409140915,0.404245028737932,-0.595604700036347,-0.773164316080511,-0.431592459790409,-0.470424252562225,"FALSE"
0.623442137613893,-0.419891406781971,0.458401014562696,-0.991708412300795,0.813962809741497,0.281698984559625,-0.512539701070637,-0.828712144866586,"TRUE"
-0.863422483205795,0.257454872597009,0.754662457853556,0.233103192411363,-0.381797856185585,0.127628432121128,0.30568952858448,0.0959680355153978,"TRUE"
0.056459819432348,0.23961143149063,-0.731033499818295,0.255298154428601,0.988741568755358,0.9573297589086,0.106639514211565,-0.608788738027215,"FALSE"
0.905121464282274,0.351988232694566,0.887995735742152,0.137277747970074,0.512696728110313,0.756349707022309,-0.357468724250793,-0.937678316608071,"FALSE"
-0.580953537020832,0.321208842098713,-0.682453891262412,0.573106658644974,0.667328483425081,0.0606107516214252,0.684745212551206,-0.142451341729611,"TRUE"
-0.928968242369592,0.166796633042395,-0.168091108556837,-0.830600486602634,-0.785575780551881,0.534899366553873,0.0226196558214724,-0.418961641378701,"TRUE"
-0.132812431547791,0.350657253991812,-0.817035819403827,-0.253986942116171,-0.112858539447188,0.793620664160699,-0.100210803095251,0.877625151071697,"TRUE"
-0.808494026307017,-0.275450832676142,0.263211159035563,0.577759915031493,-0.751408409327269,0.885461230296642,0.0848223771899939,0.678466892801225,"FALSE"
-0.590438624378294,0.973433177452534,-0.597494786605239,-0.0187542499043047,-0.476539788767695,-0.797956937458366,-0.422362464014441,-0.193219488020986,"TRUE"
0.364483035169542,0.967377178836614,0.928961001802236,-0.915798302274197,-0.428096327930689,0.390361140947789,0.977530263829976,-0.902033344376832,"FALSE"
0.485461532138288,0.221675754524767,0.313674231991172,-0.0369553458876908,-0.925374246668071,-0.739557375200093,0.745530359912664,0.0627298625186086,"FALSE"
0.684121611528099,0.199507184326649,0.275898955762386,0.159025711007416,-0.998263763729483,-0.86899911146611,0.703794659581035,-0.491832757368684,"FALSE"
-0.493550822138786,-0.28454172750935,0.313802705612034,-0.22273068362847,0.77776666264981,0.748720832634717,-0.271076507400721,-0.664571129716933,"FALSE"
-0.363871975801885,0.439015361480415,0.558510503731668,0.474444049410522,-0.478608522098511,-0.265434868633747,-0.14757852582261,-0.705427632201463,"TRUE"
0.271644215565175,-0.0747447656467557,0.368481938261539,-0.856613994110376,-0.150095740798861,0.222841045353562,0.946499888785183,-0.663861151784658,"TRUE"
0.603428695350885,-0.41542783100158,-0.428585375193506,0.675416015554219,-0.170926190447062,-0.948387062177062,-0.34503340208903,0.364126532804221,"TRUE"
-0.239294495433569,0.629743028897792,0.932197615038604,0.624588859267533,-0.258189307525754,0.00124948099255562,0.758166177663952,-0.0327423699200153,"TRUE"
-0.660518323071301,0.546937513630837,-0.0160871800035238,0.520441321190447,0.948996908962727,-0.725110471714288,-0.407841623295099,-0.219695479609072,"TRUE"
-0.125723166856915,-0.491700507700443,-0.246487356722355,-0.157172394916415,0.891010410618037,0.589362845756114,-0.956588416360319,-0.443379611242563,"FALSE"
-0.614152708556503,-0.74706313945353,-0.177527231164277,-0.128863758407533,-0.232440880034119,-0.244445194955915,-0.565655854530632,-0.185209966264665,"FALSE"
0.549256306607276,-0.774959065951407,0.570239639375359,0.846122226677835,-0.221746634691954,0.810863880906254,0.267204276751727,0.393484790809453,"TRUE"
0.676818281877786,-0.74797712219879,0.0870062452740967,-0.719261881429702,0.876846339087933,0.176907483953983,0.254931777250022,-0.301414656452835,"TRUE"
0.828536160755903,0.908871046733111,-0.298613633960485,-0.824388470500708,-0.627656592987478,0.127356087788939,-0.204416966531426,0.233829226810485,"FALSE"
-0.909130667801946,0.0791402719914913,0.760188928805292,0.675182532053441,0.0792323565110564,0.000815008301287889,-0.107992907054722,-0.745154527481645,"TRUE"
0.0492236064746976,0.100491713732481,-0.475010605528951,-0.265418449416757,-0.944305262994021,0.933332518674433,0.665734469424933,0.434427842032164,"FALSE"
-0.410148565657437,0.913392167072743,-0.0382006620056927,-0.907013508491218,0.212179879192263,-0.915906943846494,0.084325126837939,0.481719276867807,"TRUE"
-0.0154228275641799,-0.92895670235157,-0.966755820438266,-0.328838003799319,-0.877783177886158,-0.644348270725459,-0.422726444434375,0.399278847500682,"FALSE"
0.766635350417346,-0.365607040468603,0.561220611911267,-0.124982306733727,0.124399587977678,0.281213665846735,-0.423130077775568,0.869911386631429,"TRUE"
-0.476822156459093,-0.880704100243747,0.349370473530143,0.0777518022805452,-0.722784420475364,0.353736297227442,-0.40719256317243,0.654987161513418,"FALSE"
0.47695866972208,-0.752371204551309,-0.0309879262931645,-0.67727132467553,0.109434212557971,-0.324264338705689,0.230399447493255,0.982560357544571,"TRUE"
-0.907019508071244,0.225232500117272,0.502082922961563,0.413426067214459,0.767448124010116,-0.791655602864921,0.904942403547466,-0.694382814224809,"TRUE"
0.402045694179833,0.408254717011005,-0.0788977444171906,-0.266359602101147,-0.0516383922658861,-0.410311980172992,0.370148220099509,-0.866666260175407,"FALSE"
-0.327138491906226,-0.491074471734464,-0.640542034059763,0.152347640134394,0.228477466851473,-0.735231575090438,-0.507225221488625,0.523214545566589,"FALSE"
0.177814038004726,0.800744141452014,-0.485362133942544,0.693416569847614,0.653818923514336,-0.620516042225063,-0.843254945240915,-0.989775958005339,"FALSE"
0.34394700312987,0.946416028775275,-0.662531515117735,0.108134226873517,0.42359620379284,0.427193175069988,0.0358462631702423,-0.125049311667681,"FALSE"
0.635021165013313,-0.850348530337214,-0.598221330437809,0.391420492436737,0.909595293924212,-0.886796860024333,0.526924321893603,0.789194704033434,"TRUE"
0.285164842847735,0.800588012207299,-0.261736911721528,0.888311557006091,0.582181602250785,-0.4443573448807,0.220004771836102,0.401923703495413,"FALSE"
-0.618025086820126,0.962475223001093,-0.155076470226049,-0.252619687002152,0.413813753053546,-0.109326089732349,-0.334705907385796,0.0219426546245813,"TRUE"
-0.413202811032534,-0.405542408581823,0.83092110324651,0.780089533887804,0.405973465647548,0.92099374672398,0.858191675040871,-0.763674934860319,"FALSE"
-0.267781553324312,-0.589156417641789,-0.23210087697953,-0.0952398334629834,-0.999823866412044,0.377738187089562,0.0990042621269822,0.833743451163173,"FALSE"
-0.562653705943376,-0.319006878882647,0.19952118396759,0.959991902578622,0.0767934927716851,-0.0227014194242656,0.0384656521491706,0.374849558342248,"FALSE"
0.254787682089955,-0.378619413822889,0.767776331864297,-0.269391647074372,-0.613833475857973,-0.828909498173743,-0.121349344961345,0.422537234146148,"TRUE"
-0.167546206619591,-0.388917442876846,-0.763481912668794,0.562367278151214,0.420617666561157,0.273517098277807,0.819583339616656,0.444630491547287,"FALSE"
-0.428433740977198,-0.0253945151343942,0.971651953645051,-0.998585402965546,-0.260607312433422,-0.115586056374013,-0.00881116231903434,-0.806367634795606,"FALSE"
0.215798632241786,-0.927608148194849,0.498010513372719,-0.152686811517924,0.465407501440495,0.109312959015369,0.890262793749571,0.362151494249701,"TRUE"
0.0752280969172716,-0.772586693055928,-0.183479786384851,-0.603680764790624,-0.709153282921761,0.888441281858832,-0.463791757822037,0.829824955202639,"TRUE"
-0.774465467315167,-0.236116844695061,0.131103985477239,-0.00678140390664339,0.693225887604058,-0.191241293679923,-0.120159695390612,0.544791997876018,"FALSE"
0.511429762002081,-0.648390998132527,0.709129048511386,-0.484493834897876,0.572058881167322,-0.394110204651952,-0.135420148726553,0.0103043494746089,"TRUE"
0.558369461447001,0.0217412477359176,0.0583103308454156,0.104146741330624,0.183984041679651,-0.924073223490268,-0.266035800799727,0.428009014111012,"FALSE"
0.531723284628242,0.0693946308456361,0.463237594347447,0.159324057400227,-0.884809081908315,-0.425979111809283,0.112184875644743,0.272789171431214,"FALSE"
-0.418506979010999,0.092104930896312,-0.668310686945915,0.454493806697428,0.204447172116488,-0.52823384013027,0.250200942158699,-0.964880689512938,"TRUE"
-0.643939722329378,0.258292550686747,0.559882569126785,-0.0559360939078033,0.0888471342623234,0.812225823756307,-0.0641569192521274,-0.109208104666322,"TRUE"
0.191410888917744,-0.0172676439397037,-0.697473284322768,0.0383085659705102,0.492575050797313,-0.865157504566014,-0.20752981910482,-0.44863088382408,"TRUE"
-0.742141427472234,-0.437853768467903,0.598319883458316,-0.782262313179672,0.0616066823713481,-0.936483572237194,-0.270853899884969,0.53769658645615,"FALSE"
0.861282443162054,-0.210084794089198,-0.38605231186375,0.763673619832844,-0.817566440440714,0.667665399145335,-0.796861015725881,-0.325897208414972,"TRUE"
0.86655673570931,0.189892209600657,-0.782895277719945,0.728133350610733,0.920526959933341,0.679109827615321,-0.678977149073035,0.966920918319374,"FALSE"
-0.628788033500314,-0.814536613412201,-0.336071880999953,0.931029169354588,-0.895697336643934,0.731342859566212,-0.406433531548828,0.55191553896293,"FALSE"
-0.122922006994486,-0.0124441087245941,-0.276602345984429,0.521911594085395,-0.849765156861395,0.869325498584658,0.665510843507946,0.300199334509671,"FALSE"
-0.328292135614902,0.422383744269609,0.670313827693462,-0.784926834516227,0.800667098723352,0.252608022652566,0.398176370654255,-0.106096114963293,"TRUE"
0.903520450461656,-0.267639026045799,0.956182633992285,-0.715563287958503,0.493633052334189,0.616742006968707,-0.448963318485767,0.00120241846889257,"TRUE"
0.815776510164142,0.0650259875692427,-0.0032354099676013,-0.818014265038073,0.0253332434222102,-0.266018066555262,0.573521028738469,-0.561485195998102,"FALSE"
0.394340989645571,0.954394202213734,-0.122762385290116,0.586993575561792,0.997987134382129,0.153325450140983,0.110485886223614,0.13278951914981,"FALSE"
0.819346873555332,0.088808620814234,-0.284086673520505,-0.688278503250331,-0.129132428672165,0.573047800920904,0.00163442362099886,0.526923616416752,"FALSE"
0.451999947894365,0.659560503903776,0.113252446055412,-0.866275841370225,0.506182092707604,-0.167316797189415,0.517621463630348,-0.236307154409587,"FALSE"
0.916238490492105,0.39613270200789,-0.250654753763229,0.889120545703918,0.0804816321469843,0.866951431613415,0.72634862922132,-0.0337445363402367,"FALSE"
-0.701584747526795,-0.920730983838439,0.104486401658505,0.353946367744356,0.516031202394515,0.798429342918098,0.115193290170282,0.453651581890881,"FALSE"
0.250027835834771,-0.0768341394141316,0.255070000421256,-0.788634231779724,-0.121548986062407,0.243061517365277,-0.351248669903725,-0.782129053026438,"TRUE"
0.327951275277883,0.730045900214463,-0.24840890802443,-0.251150095369667,-0.777781782206148,0.26607830543071,0.123832365497947,-0.1699457783252,"FALSE"
0.294744899030775,-0.903200471773744,0.0928801391273737,-0.507651058491319,-0.247264156118035,0.00802250951528549,0.508009623270482,0.69325009547174,"TRUE"
0.127797379624099,0.387685175519437,-0.576787858270109,-0.110042347572744,-0.940128285903484,0.0129545144736767,-0.760461795609444,-0.449531312566251,"FALSE"
0.608140898868442,0.810703267809004,-0.483545521274209,-0.0470698219724,0.566521780565381,-0.831698577385396,0.975458591710776,-0.551565438974649,"FALSE"
-0.141991052310914,0.224205817095935,0.319870170205832,-0.790331406053156,-0.843949427362531,0.823690406512469,-0.268386997748166,0.749508859124035,"TRUE"
0.246234660968184,-0.294878527987748,-0.822605920489877,0.448986500035971,-0.913087557535619,-0.151029144413769,-0.94524659961462,0.387229682411999,"TRUE"
0.736338185146451,0.369014712050557,0.0717575694434345,0.514019567053765,-0.0136649254709482,-0.59551153331995,0.909940028097481,-0.618804368656129,"FALSE"
-0.15211508050561,-0.862491083797067,0.463155796285719,0.253628227394074,0.130173077341169,0.923766234889627,-0.225666983518749,0.0989677580073476,"FALSE"
-0.631073439493775,-0.733543890994042,0.794465771410614,-0.945230491925031,-0.835355314426124,0.78355259867385,0.618228710256517,0.828361023683101,"FALSE"
0.880844059865922,-0.996121149044484,-0.263950111810118,-0.756309848744422,-0.0655685849487782,-0.498778017237782,0.0415953169576824,-0.555885457899421,"TRUE"
-0.068183075170964,0.580224918201566,0.28798802010715,-0.706812127958983,0.471643767785281,-0.978128005750477,0.754003028851002,-0.0758686838671565,"TRUE"
0.192670242395252,-0.328386993147433,-0.114147653337568,0.314274165313691,-0.441115085501224,0.136578877922148,-0.782078719697893,0.792102959007025,"TRUE"
-0.104126584716141,-0.195115470793098,0.661619894206524,0.985151658765972,-0.524281808640808,-0.119552273768932,-0.40332588320598,-0.909298764076084,"FALSE"
0.957257187925279,0.321720841806382,0.909944766201079,0.432149960193783,0.795005915220827,-0.299393210560083,-0.193272663280368,0.892787355463952,"FALSE"
-0.0580007415264845,0.118913199286908,-0.944446847308427,0.149930544197559,0.0403130128979683,0.433123352006078,-0.772586914245039,-0.454669903032482,"TRUE"
-0.378537376411259,-0.384121201001108,0.160356253385544,0.935061699245125,0.5651241899468,0.392250891309232,-0.395325474906713,0.322770963422954,"FALSE"
-0.299502852372825,-0.322675560601056,0.278558992780745,-0.759451696183532,-0.101361205801368,-0.3165911748074,0.941025350708514,-0.783814352937043,"FALSE"
0.493244627956301,0.706553923897445,0.43705829186365,-0.412834879476577,0.652841044589877,0.328995805233717,0.606051898095757,0.390767192933708,"FALSE"
-0.630791432689875,0.903228092938662,-0.0154386274516582,0.954546437598765,0.20781177515164,0.93782251374796,-0.492656193673611,-0.167327218689024,"TRUE"
0.33576095988974,0.0366072938777506,-0.451936311554164,-0.815816740971059,0.851156572345644,-0.700158380903304,-0.549344059545547,-0.36044053081423,"FALSE"
-0.102189481258392,-0.409290976822376,0.412415163591504,-0.555066489614546,0.959150552283973,0.327259997837245,-0.268366715870798,-0.66407593106851,"FALSE"
-0.650261357426643,-0.122971327975392,-0.506348727736622,0.761182955466211,-0.9993886067532,0.237052110955119,-0.976333607453853,0.894089594017714,"FALSE"
-0.98825152264908,-0.579183883499354,-0.602018352597952,0.277749108616263,0.278322187718004,-0.0541882207617164,-0.505526529625058,-0.844726586248726,"FALSE"
0.798640625551343,-0.946068741381168,0.698296157177538,-0.67778531415388,-0.844349425286055,0.0311144096776843,-0.92706456547603,-0.790579439140856,"TRUE"
-0.961450989823788,-0.525470456108451,0.176734839566052,0.819485107436776,0.509969744831324,0.321230296976864,-0.34806850599125,0.151465856004506,"FALSE"
-0.824194473680109,-0.920763840898871,0.971366920042783,-0.730007216334343,0.983139904215932,0.0434448858723044,-0.354273112025112,0.0612574224360287,"FALSE"
0.828735526651144,0.524567738175392,0.0947236064821482,-0.519553946331143,-0.55112423421815,0.639699249528348,-0.287990276236087,0.329821608029306,"FALSE"
-0.172176769468933,-0.754352739546448,-0.292983716819435,0.778096890076995,0.383447800762951,0.923388009890914,-0.802770226728171,-0.6066017113626,"FALSE"
-0.505750614684075,0.283009212464094,0.980250267777592,-0.771972714923322,-0.214127253741026,0.513363799545914,-0.408489403314888,-0.188277600798756,"TRUE"
0.146418451331556,0.360171224921942,0.398988002445549,-0.0682174772955477,-0.284677067771554,-0.831786458846182,0.331504566129297,-0.811546799261123,"FALSE"
0.85288531659171,0.023482893127948,0.36709424154833,0.108595619443804,-0.431631103623658,-0.856193372048438,0.760802065487951,-0.282149391248822,"FALSE"
-0.355888394638896,0.332344099879265,-0.845706847496331,-0.497259446885437,-0.93607896566391,0.599344132002443,0.642681695986539,-0.131421186029911,"TRUE"
-0.143590187653899,0.775125582702458,-0.351692333817482,0.825728285126388,-0.870824168436229,0.237843562383205,-0.171090547461063,0.404599924106151,"TRUE"
-0.525856060907245,0.40003023063764,-0.277779925614595,-0.17732241936028,0.375404664780945,0.567558366805315,-0.736028584651649,-0.777404496911913,"TRUE"
-0.463696924969554,0.870313332416117,-0.531818391289562,0.988426714204252,-0.99276471324265,0.784805641509593,0.362597336061299,-0.481737551745027,"TRUE"
-0.204646843951195,0.582583847921342,-0.403692261315882,-0.667372190859169,0.553414875175804,-0.193261799868196,-0.289276205468923,0.483525596093386,"TRUE"
-0.0889496076852083,0.227802518289536,0.563770592678338,-0.669871621765196,-0.686915543396026,-0.802253525238484,-0.969381523318589,-0.347670934163034,"TRUE"
0.225802790839225,-0.0908607630990446,0.0758818001486361,0.622379514854401,-0.435982538387179,-0.195216672960669,-0.293147179763764,0.252196877263486,"TRUE"
0.580449580214918,-0.543495809659362,-0.208102917298675,-0.593729554675519,0.249386102892458,-0.218865179922432,0.753909900318831,-0.660130075644702,"TRUE"
0.86404026299715,0.933044804725796,-0.668535841628909,0.316004639025778,-0.588830147404224,0.905293258838356,0.582827096339315,-0.762120317667723,"FALSE"
0.0835860627703369,0.520201236475259,-0.131997097283602,0.95100492797792,-0.100753074511886,0.389514342881739,-0.714302816428244,0.570508006494492,"FALSE"
0.202438320033252,-0.321414354722947,0.234654226806015,0.889156603254378,-0.61947034439072,0.852942200377584,-0.840055162552744,0.290653172880411,"TRUE"
-0.465226906817406,-0.225049293600023,0.359011916443706,-0.48902750108391,0.991703108418733,-0.843247930519283,0.100065212696791,0.930036336649209,"FALSE"
-0.888772229198366,-0.370933413505554,-0.196472652256489,-0.233130435924977,0.715973212849349,-0.658548374660313,0.763772696256638,0.716309648007154,"FALSE"
0.448816624470055,0.348890968132764,0.270187567919493,0.889047148171812,-0.2190822949633,0.460630028974265,-0.78246923070401,-0.507317337207496,"FALSE"
-0.513828925788403,-0.103521265089512,0.194613266736269,0.940395732875913,-0.74553162837401,0.208694515284151,-0.252757710870355,-0.345238317735493,"FALSE"
0.630839673802257,-0.902503910474479,-0.280453882645816,-0.402702833991498,0.953810397069901,0.58395415591076,-0.849130479618907,-0.415397948585451,"TRUE"
-0.858765175100416,0.0328358015976846,0.142230456694961,-0.545992819126695,0.265352866612375,0.126188556198031,-0.526243470609188,-0.125527036376297,"TRUE"
-0.111984550952911,0.802735156845301,-0.377480926923454,-0.318334841635078,0.0999087914824486,0.979975090362132,-0.175358132459223,-0.485880188643932,"TRUE"
0.920549847651273,0.45637447712943,-0.387374873273075,-0.729851563461125,0.604496733285487,0.611893507651985,-0.975235183723271,-0.0209797830320895,"FALSE"
-0.437988216523081,-0.426788933575153,0.178538090083748,-0.743095696903765,0.941626494750381,-0.287257967982441,-0.609402834437788,-0.551231246907264,"FALSE"
0.134713306091726,-0.323723046574742,0.784631580580026,-0.842321814969182,0.123761553317308,-0.811090727336705,-0.1067109182477,-0.418703169561923,"TRUE"
-0.46959234867245,0.853415626566857,-0.338556991890073,0.822875868529081,-0.276629987172782,0.998831819277257,-0.0920136892236769,0.287473222706467,"TRUE"
-0.713123913388699,0.480851538944989,-0.216698103584349,-0.323236346710473,0.882598066236824,0.28853314416483,0.78008992690593,0.429806365165859,"TRUE"
-0.205885562580079,-0.612167925108224,0.301065413281322,0.837907453998923,-0.86102688126266,-0.610557982698083,0.0441591711714864,-0.488627930637449,"FALSE"
-0.499085553921759,0.578530988190323,0.0254584448412061,-0.0294435708783567,0.0232871635816991,0.0340100917965174,0.460730650927871,0.437109127175063,"TRUE"
0.917615498881787,0.0994722614996135,0.267257213126868,0.419329780619591,0.385703732725233,0.848589139524847,-0.161210427060723,0.00761380884796381,"FALSE"
-0.991713806055486,-0.468904683366418,-0.0550140072591603,0.146276924293488,0.106054887641221,-0.44535085465759,-0.310229368507862,0.58331505022943,"FALSE"
-0.233627872541547,0.22061904007569,-0.197457826696336,-0.0635667722672224,-0.789396856445819,-0.0771110476925969,-0.114062891341746,-0.32900975830853,"TRUE"
0.383607565890998,0.993550987448543,0.540429525543004,0.816516319289804,-0.559654901269823,-0.407132212072611,0.895005858503282,0.636393360793591,"FALSE"
-0.412148989737034,0.847910410258919,0.397726872004569,0.899640214629471,-0.442795807495713,0.784574965946376,0.746693389490247,0.197674686554819,"TRUE"
